Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID,Province_State
Botswana,5/19/2021,71500,71500,0,5/20/2021,72,
Botswana,5/20/2021,71500,71500,0,5/21/2021,72,
Botswana,5/21/2021,71500,71500,0,5/22/2021,72,
Botswana,5/22/2021,71500,71500,0,5/23/2021,72,
Botswana,5/23/2021,71500,71500,0,5/24/2021,72,
Botswana,5/24/2021,71500,71500,0,5/25/2021,72,
Botswana,5/25/2021,71500,71500,0,5/26/2021,72,
Botswana,5/26/2021,71500,71500,0,5/27/2021,72,
Botswana,5/27/2021,71500,71500,0,5/28/2021,72,
Botswana,5/28/2021,71500,71500,0,5/29/2021,72,
Botswana,5/29/2021,71500,71500,0,5/30/2021,72,
Botswana,5/30/2021,71500,71500,0,5/31/2021,72,
Botswana,5/31/2021,142864,71500,0,6/1/2021,72,
Brazil,1/16/2021,0,0,0,1/16/2021,76,
Brazil,1/17/2021,112,112,0,1/17/2021,76,
Brazil,1/18/2021,1109,1109,0,1/18/2021,76,
Brazil,1/19/2021,11470,11470,0,1/19/2021,76,
Brazil,1/20/2021,28543,28543,0,1/20/2021,76,
Brazil,1/21/2021,136519,136519,0,1/21/2021,76,
Brazil,1/22/2021,245877,245877,0,1/22/2021,76,
Brazil,1/23/2021,537774,537774,0,1/23/2021,76,
Brazil,1/24/2021,604722,604722,0,1/24/2021,76,
Brazil,1/25/2021,700608,700608,0,1/25/2021,76,
Brazil,1/26/2021,848883,848883,0,1/26/2021,76,
Brazil,1/27/2021,1129885,1129885,0,1/27/2021,76,
Brazil,1/28/2021,1450900,1450900,0,1/28/2021,76,
Brazil,1/29/2021,1668032,1656851,0,1/29/2021,76,
Brazil,1/30/2021,2003211,1923813,0,1/30/2021,76,
Brazil,1/31/2021,2074059,2046523,0,1/31/2021,76,
Brazil,2/1/2021,2124307,2107624,0,2/1/2021,76,
Brazil,2/2/2021,2292551,2292551,0,2/2/2021,76,
Brazil,2/3/2021,2521704,2521704,0,2/3/2021,76,
Brazil,2/4/2021,3073057,3073057,0,2/4/2021,76,
Brazil,2/5/2021,3074906,3074906,0,2/5/2021,76,
Brazil,2/6/2021,3401383,3399421,1962,2/6/2021,76,
Brazil,2/7/2021,3553681,3534004,19677,2/7/2021,76,
Brazil,2/8/2021,3605538,3579850,25688,2/8/2021,76,
Brazil,2/9/2021,3820207,3786591,33616,2/9/2021,76,
Brazil,2/10/2021,4120332,4069677,50655,2/10/2021,76,
Brazil,2/11/2021,4406835,4326075,80760,2/11/2021,76,
Brazil,2/12/2021,4696136,4586270,109866,2/12/2021,76,
Brazil,2/13/2021,5125206,4946738,178468,2/13/2021,76,
Brazil,2/14/2021,5236943,5042713,194230,2/14/2021,76,
Brazil,2/15/2021,5293979,5076110,217869,2/15/2021,76,
Brazil,2/16/2021,5609937,5324317,285620,2/16/2021,76,
Brazil,2/17/2021,5883539,5326007,557532,2/17/2021,76,
Brazil,2/18/2021,6206680,5482925,723755,2/18/2021,76,
Brazil,2/19/2021,6535156,5640483,894673,2/19/2021,76,
Brazil,2/20/2021,6813168,5756361,1056807,2/20/2021,76,
Brazil,2/21/2021,6950802,5817908,1132894,2/21/2021,76,
Brazil,2/22/2021,7028356,5857080,1171276,2/22/2021,76,
Brazil,2/23/2021,7297061,6002873,1294188,2/23/2021,76,
Brazil,2/24/2021,7551676,6116082,1435594,2/24/2021,76,
Brazil,2/25/2021,7799000,6202055,1596945,2/25/2021,76,
Brazil,2/26/2021,8101787,6346769,1755018,2/26/2021,76,
Brazil,2/27/2021,8322042,6437836,1884206,2/27/2021,76,
Brazil,2/28/2021,8433568,6518628,1914940,2/28/2021,76,
Brazil,3/1/2021,8465403,6542206,1923197,3/1/2021,76,
Brazil,3/2/2021,8841027,6806293,2034734,3/2/2021,76,
Brazil,3/3/2021,9277322,7114219,2163103,3/3/2021,76,
Brazil,3/4/2021,9739676,7417852,2321824,3/4/2021,76,
Brazil,3/5/2021,10169160,7701146,2468014,3/5/2021,76,
Brazil,3/6/2021,10169160,7701146,2468014,3/6/2021,76,
Brazil,3/7/2021,10169160,7701146,2468014,3/7/2021,76,
Brazil,3/8/2021,10169160,7701146,2468014,3/8/2021,76,
Brazil,3/9/2021,10169160,7701146,2468014,3/9/2021,76,
Brazil,3/10/2021,10362487,7851531,2510956,3/10/2021,76,
Brazil,3/11/2021,10740859,8092244,2648615,3/11/2021,76,
Brazil,3/12/2021,11149530,8360366,2789164,3/12/2021,76,
Brazil,3/13/2021,11362190,8512960,2849230,3/13/2021,76,
Brazil,3/14/2021,11422666,8561847,2860819,3/14/2021,76,
Brazil,3/15/2021,11895560,8919356,2976204,3/15/2021,76,
Brazil,3/16/2021,11895560,8919356,2976204,3/16/2021,76,
Brazil,3/17/2021,12682290,9451188,3231102,3/17/2021,76,
Brazil,3/18/2021,13013331,9709526,3303805,3/18/2021,76,
Brazil,3/19/2021,13335728,9970231,3365497,3/19/2021,76,
Brazil,3/20/2021,13479165,10099070,3380095,3/20/2021,76,
Brazil,3/21/2021,13562176,10168973,3393203,3/21/2021,76,
Brazil,3/22/2021,14116560,10609471,3507089,3/22/2021,76,
Brazil,3/23/2021,15209201,11559487,3649714,3/23/2021,76,
Brazil,3/24/2021,15943964,12148769,3795195,3/24/2021,76,
Brazil,3/25/2021,16557071,12639545,3917526,3/25/2021,76,
Brazil,3/26/2021,17032868,13053114,3979754,3/26/2021,76,
Brazil,3/27/2021,17519083,13487207,4031876,3/27/2021,76,
Brazil,3/28/2021,17706983,13659406,4047577,3/28/2021,76,
Brazil,3/29/2021,18082153,13988029,4094124,3/29/2021,76,
Brazil,3/30/2021,18222559,14112509,4110050,3/30/2021,76,
Brazil,3/31/2021,19155981,14921376,4234605,3/31/2021,76,
Brazil,4/1/2021,19155981,14921376,4234605,4/1/2021,76,
Brazil,4/2/2021,20632877,16099532,4533345,4/2/2021,76,
Brazil,4/3/2021,20956770,16377083,4579687,4/3/2021,76,
Brazil,4/4/2021,21070128,16472281,4597847,4/4/2021,76,
Brazil,4/5/2021,21960953,17128933,4832020,4/5/2021,76,
Brazil,4/6/2021,22850791,17791338,5059453,4/6/2021,76,
Brazil,4/7/2021,24197996,18859274,5338722,4/7/2021,76,
Brazil,4/8/2021,24981199,19386057,5595142,4/8/2021,76,
Brazil,4/9/2021,25735314,19886870,5848444,4/9/2021,76,
Brazil,4/10/2021,26548845,20513828,6035017,4/10/2021,76,
Brazil,4/11/2021,26741261,20654434,6086827,4/11/2021,76,
Brazil,4/12/2021,27432994,21080623,6352371,4/12/2021,76,
Brazil,4/13/2021,30801723,23602070,7199653,4/13/2021,76,
Brazil,4/14/2021,31703967,24197321,7506646,4/14/2021,76,
Brazil,4/15/2021,31703967,24197321,7506646,4/15/2021,76,
Brazil,4/16/2021,31703967,24197321,7506646,4/16/2021,76,
Brazil,4/17/2021,31703967,24197321,7506646,4/17/2021,76,
Brazil,4/18/2021,32947066,24350046,8597020,4/18/2021,76,
Brazil,4/19/2021,33755229,24776701,8978528,4/19/2021,76,
Brazil,4/20/2021,33807132,24805515,9001617,4/20/2021,76,
Brazil,4/21/2021,34058640,24918188,9140452,4/21/2021,76,
Brazil,4/22/2021,35024957,25340967,9683990,4/22/2021,76,
Brazil,4/23/2021,37112833,26398005,10714828,4/23/2021,76,
Brazil,4/24/2021,37730651,26687711,11042940,4/24/2021,76,
Brazil,4/25/2021,38027113,26873143,11153970,4/25/2021,76,
Brazil,4/26/2021,38986878,27345796,11641082,4/26/2021,76,
Brazil,4/27/2021,40168799,27920546,12248253,4/27/2021,76,
Brazil,4/28/2021,41003659,28312000,12691659,4/28/2021,76,
Brazil,4/29/2021,41989957,28778338,13211619,4/29/2021,76,
Brazil,4/30/2021,42698862,29149512,13549350,4/30/2021,76,
Brazil,5/1/2021,43036179,29336953,13699226,5/1/2021,76,
Brazil,5/2/2021,43173356,29421191,13752165,5/2/2021,76,
Brazil,5/3/2021,43962159,29865013,14097146,5/3/2021,76,
Brazil,5/4/2021,45273825,30658945,14614880,5/4/2021,76,
Brazil,5/5/2021,46185689,31265483,14920206,5/5/2021,76,
Brazil,5/6/2021,46542392,31504414,15037978,5/6/2021,76,
Brazil,5/7/2021,46875460,31722544,15152916,5/7/2021,76,
Brazil,5/8/2021,46875460,31722544,15152916,5/8/2021,76,
Brazil,5/9/2021,46875460,31722544,15152916,5/9/2021,76,
Brazil,5/10/2021,47365348,32101075,15264273,5/10/2021,76,
Brazil,5/11/2021,54912939,32647725,15545747,5/12/2021,76,
Brazil,5/12/2021,55907165,33332789,15855819,5/13/2021,76,
Brazil,5/13/2021,56583962,34092728,16215378,5/14/2021,76,
Brazil,5/14/2021,57288670,35383566,16709676,5/15/2021,76,
Brazil,5/15/2021,57668646,35383566,16709676,5/16/2021,76,
Brazil,5/16/2021,57873082,35801333,16970335,5/17/2021,76,
Brazil,5/17/2021,58714631,36355939,17268389,5/18/2021,76,
Brazil,5/18/2021,59603625,36844286,17487954,5/19/2021,76,
Brazil,5/19/2021,60363334,37376193,17722720,5/20/2021,76,
Brazil,5/20/2021,61297420,37937840,18022312,5/21/2021,76,
Brazil,5/21/2021,62122684,38324706,18212873,5/22/2021,76,
Brazil,5/22/2021,62459613,39118129,18488545,5/23/2021,76,
Brazil,5/23/2021,62668856,39205136,18529126,5/24/2021,76,
Brazil,5/24/2021,63450715,39742084,18823574,5/25/2021,76,
Brazil,5/25/2021,64227719,42702699,21037858,5/26/2021,76,
Brazil,5/26/2021,64940378,43239648,21328961,5/27/2021,76,
Brazil,5/27/2021,65605030,43727936,21540640,5/28/2021,76,
Brazil,5/28/2021,61961410,44564785,21867556,5/29/2021,76,
Brazil,5/29/2021,62283428,44956732,21977631,5/30/2021,76,
Brazil,5/30/2021,62377782,45079934,22008112,5/31/2021,76,
Brazil,5/31/2021,63107535,45376214,22106516,6/1/2021,76,
Brazil,5/14/2021,150148,,,5/15/2021,7601,Acre
Brazil,5/15/2021,150148,,,5/16/2021,7601,Acre
Brazil,5/16/2021,150148,,,5/17/2021,7601,Acre
Brazil,5/17/2021,153647,,,5/18/2021,7601,Acre
Brazil,5/18/2021,153647,,,5/19/2021,7601,Acre
Brazil,5/19/2021,153647,,,5/20/2021,7601,Acre
Brazil,5/20/2021,165608,,,5/21/2021,7601,Acre
Brazil,5/21/2021,165608,,,5/22/2021,7601,Acre
Brazil,5/22/2021,171396,,,5/23/2021,7601,Acre
Brazil,5/23/2021,174221,,,5/24/2021,7601,Acre
Brazil,5/24/2021,175067,,,5/25/2021,7601,Acre
Brazil,5/25/2021,178059,,,5/26/2021,7601,Acre
Brazil,5/26/2021,180473,,,5/27/2021,7601,Acre
Brazil,5/27/2021,182447,,,5/28/2021,7601,Acre
Brazil,5/28/2021,189271,,,5/29/2021,7601,Acre
Brazil,5/29/2021,191046,,,5/30/2021,7601,Acre
Brazil,5/30/2021,191729,,,5/31/2021,7601,Acre
Brazil,5/31/2021,194214,,,6/1/2021,7601,Acre
Brazil,5/14/2021,760192,,,5/15/2021,7602,Alagoas
Brazil,5/15/2021,773477,,,5/16/2021,7602,Alagoas
Brazil,5/16/2021,786137,,,5/17/2021,7602,Alagoas
Brazil,5/17/2021,798364,,,5/18/2021,7602,Alagoas
Brazil,5/18/2021,810931,,,5/19/2021,7602,Alagoas
Brazil,5/19/2021,828275,,,5/20/2021,7602,Alagoas
Brazil,5/20/2021,850419,,,5/21/2021,7602,Alagoas
Brazil,5/21/2021,860738,,,5/22/2021,7602,Alagoas
Brazil,5/22/2021,869022,,,5/23/2021,7602,Alagoas
Brazil,5/23/2021,879429,,,5/24/2021,7602,Alagoas
Brazil,5/24/2021,885230,,,5/25/2021,7602,Alagoas
Brazil,5/25/2021,902726,,,5/26/2021,7602,Alagoas
Brazil,5/26/2021,918024,,,5/27/2021,7602,Alagoas
Brazil,5/27/2021,935915,,,5/28/2021,7602,Alagoas
Brazil,5/28/2021,956512,,,5/29/2021,7602,Alagoas
Brazil,5/29/2021,963083,,,5/30/2021,7602,Alagoas
Brazil,5/30/2021,968300,,,5/31/2021,7602,Alagoas
Brazil,5/31/2021,981626,,,6/1/2021,7602,Alagoas
Brazil,5/14/2021,149000,,,5/15/2021,7603,Amapa
Brazil,5/15/2021,151758,,,5/16/2021,7603,Amapa
Brazil,5/16/2021,153481,,,5/17/2021,7603,Amapa
Brazil,5/17/2021,153999,,,5/18/2021,7603,Amapa
Brazil,5/18/2021,159686,,,5/19/2021,7603,Amapa
Brazil,5/19/2021,161927,,,5/20/2021,7603,Amapa
Brazil,5/20/2021,165374,,,5/21/2021,7603,Amapa
Brazil,5/21/2021,168305,,,5/22/2021,7603,Amapa
Brazil,5/22/2021,170286,,,5/23/2021,7603,Amapa
Brazil,5/23/2021,171062,,,5/24/2021,7603,Amapa
Brazil,5/24/2021,171148,,,5/25/2021,7603,Amapa
Brazil,5/25/2021,173733,,,5/26/2021,7603,Amapa
Brazil,5/26/2021,176232,,,5/27/2021,7603,Amapa
Brazil,5/27/2021,179981,,,5/28/2021,7603,Amapa
Brazil,5/28/2021,182282,,,5/29/2021,7603,Amapa
Brazil,5/29/2021,182302,,,5/30/2021,7603,Amapa
Brazil,5/30/2021,182471,,,5/31/2021,7603,Amapa
Brazil,5/31/2021,183630,,,6/1/2021,7603,Amapa
Brazil,5/14/2021,1020185,,,5/15/2021,7604,Amazonas
Brazil,5/15/2021,1036869,,,5/16/2021,7604,Amazonas
Brazil,5/16/2021,1041111,,,5/17/2021,7604,Amazonas
Brazil,5/17/2021,1056727,,,5/18/2021,7604,Amazonas
Brazil,5/18/2021,1069289,,,5/19/2021,7604,Amazonas
Brazil,5/19/2021,1084463,,,5/20/2021,7604,Amazonas
Brazil,5/20/2021,1096097,,,5/21/2021,7604,Amazonas
Brazil,5/21/2021,1114826,,,5/22/2021,7604,Amazonas
Brazil,5/22/2021,1140203,,,5/23/2021,7604,Amazonas
Brazil,5/23/2021,1142930,,,5/24/2021,7604,Amazonas
Brazil,5/24/2021,1154557,,,5/25/2021,7604,Amazonas
Brazil,5/25/2021,1173079,,,5/26/2021,7604,Amazonas
Brazil,5/26/2021,1184279,,,5/27/2021,7604,Amazonas
Brazil,5/27/2021,1198890,,,5/28/2021,7604,Amazonas
Brazil,5/28/2021,1059187,,,5/29/2021,7604,Amazonas
Brazil,5/29/2021,1060980,,,5/30/2021,7604,Amazonas
Brazil,5/30/2021,1061749,,,5/31/2021,7604,Amazonas
Brazil,5/31/2021,1079155,,,6/1/2021,7604,Amazonas
Brazil,5/14/2021,4246023,,,5/15/2021,7605,Bahia
Brazil,5/15/2021,4275073,,,5/16/2021,7605,Bahia
Brazil,5/16/2021,4331920,,,5/17/2021,7605,Bahia
Brazil,5/17/2021,4360343,,,5/18/2021,7605,Bahia
Brazil,5/18/2021,4411097,,,5/19/2021,7605,Bahia
Brazil,5/19/2021,4449424,,,5/20/2021,7605,Bahia
Brazil,5/20/2021,4506730,,,5/21/2021,7605,Bahia
Brazil,5/21/2021,4558395,,,5/22/2021,7605,Bahia
Brazil,5/22/2021,4577327,,,5/23/2021,7605,Bahia
Brazil,5/23/2021,4585382,,,5/24/2021,7605,Bahia
Brazil,5/24/2021,4637123,,,5/25/2021,7605,Bahia
Brazil,5/25/2021,4670158,,,5/26/2021,7605,Bahia
Brazil,5/26/2021,4711088,,,5/27/2021,7605,Bahia
Brazil,5/27/2021,4754136,,,5/28/2021,7605,Bahia
Brazil,5/28/2021,4289787,,,5/29/2021,7605,Bahia
Brazil,5/29/2021,4301242,,,5/30/2021,7605,Bahia
Brazil,5/30/2021,4306121,,,5/31/2021,7605,Bahia
Brazil,5/31/2021,4343719,,,6/1/2021,7605,Bahia
Brazil,5/14/2021,2331844,,,5/15/2021,7606,Ceara
Brazil,5/15/2021,2331844,,,5/16/2021,7606,Ceara
Brazil,5/16/2021,2331844,,,5/17/2021,7606,Ceara
Brazil,5/17/2021,2345765,,,5/18/2021,7606,Ceara
Brazil,5/18/2021,2426479,,,5/19/2021,7606,Ceara
Brazil,5/19/2021,2449684,,,5/20/2021,7606,Ceara
Brazil,5/20/2021,2470007,,,5/21/2021,7606,Ceara
Brazil,5/21/2021,2491785,,,5/22/2021,7606,Ceara
Brazil,5/22/2021,2491785,,,5/23/2021,7606,Ceara
Brazil,5/23/2021,2491785,,,5/24/2021,7606,Ceara
Brazil,5/24/2021,2551082,,,5/25/2021,7606,Ceara
Brazil,5/25/2021,2573056,,,5/26/2021,7606,Ceara
Brazil,5/26/2021,2586686,,,5/27/2021,7606,Ceara
Brazil,5/27/2021,2617964,,,5/28/2021,7606,Ceara
Brazil,5/28/2021,2140163,,,5/29/2021,7606,Ceara
Brazil,5/29/2021,2153611,,,5/30/2021,7606,Ceara
Brazil,5/30/2021,2163562,,,5/31/2021,7606,Ceara
Brazil,5/31/2021,2177990,,,6/1/2021,7606,Ceara
Brazil,5/14/2021,841165,,,5/15/2021,7607,Distrito Federal
Brazil,5/15/2021,844839,,,5/16/2021,7607,Distrito Federal
Brazil,5/16/2021,844839,,,5/17/2021,7607,Distrito Federal
Brazil,5/17/2021,853524,,,5/18/2021,7607,Distrito Federal
Brazil,5/18/2021,860767,,,5/19/2021,7607,Distrito Federal
Brazil,5/19/2021,869774,,,5/20/2021,7607,Distrito Federal
Brazil,5/20/2021,879824,,,5/21/2021,7607,Distrito Federal
Brazil,5/21/2021,889047,,,5/22/2021,7607,Distrito Federal
Brazil,5/22/2021,892412,,,5/23/2021,7607,Distrito Federal
Brazil,5/23/2021,893471,,,5/24/2021,7607,Distrito Federal
Brazil,5/24/2021,901278,,,5/25/2021,7607,Distrito Federal
Brazil,5/25/2021,912210,,,5/26/2021,7607,Distrito Federal
Brazil,5/26/2021,921350,,,5/27/2021,7607,Distrito Federal
Brazil,5/27/2021,930820,,,5/28/2021,7607,Distrito Federal
Brazil,5/28/2021,855023,,,5/29/2021,7607,Distrito Federal
Brazil,5/29/2021,857641,,,5/30/2021,7607,Distrito Federal
Brazil,5/30/2021,859555,,,5/31/2021,7607,Distrito Federal
Brazil,5/31/2021,872380,,,6/1/2021,7607,Distrito Federal
Brazil,5/14/2021,1075443,,,5/15/2021,7608,Espirito Santo
Brazil,5/15/2021,1075443,,,5/16/2021,7608,Espirito Santo
Brazil,5/16/2021,1104065,,,5/17/2021,7608,Espirito Santo
Brazil,5/17/2021,1114455,,,5/18/2021,7608,Espirito Santo
Brazil,5/18/2021,1135924,,,5/19/2021,7608,Espirito Santo
Brazil,5/19/2021,1161221,,,5/20/2021,7608,Espirito Santo
Brazil,5/20/2021,1186902,,,5/21/2021,7608,Espirito Santo
Brazil,5/21/2021,1209014,,,5/22/2021,7608,Espirito Santo
Brazil,5/22/2021,1209014,,,5/23/2021,7608,Espirito Santo
Brazil,5/23/2021,1256818,,,5/24/2021,7608,Espirito Santo
Brazil,5/24/2021,1264999,,,5/25/2021,7608,Espirito Santo
Brazil,5/25/2021,1292534,,,5/26/2021,7608,Espirito Santo
Brazil,5/26/2021,1317465,,,5/27/2021,7608,Espirito Santo
Brazil,5/27/2021,1346502,,,5/28/2021,7608,Espirito Santo
Brazil,5/28/2021,1381276,,,5/29/2021,7608,Espirito Santo
Brazil,5/29/2021,1396639,,,5/30/2021,7608,Espirito Santo
Brazil,5/30/2021,1400532,,,5/31/2021,7608,Espirito Santo
Brazil,5/31/2021,1417253,,,6/1/2021,7608,Espirito Santo
Brazil,5/14/2021,1690626,,,5/15/2021,7609,Goias
Brazil,5/15/2021,1721730,,,5/16/2021,7609,Goias
Brazil,5/16/2021,1723076,,,5/17/2021,7609,Goias
Brazil,5/17/2021,1748109,,,5/18/2021,7609,Goias
Brazil,5/18/2021,1783170,,,5/19/2021,7609,Goias
Brazil,5/19/2021,1820043,,,5/20/2021,7609,Goias
Brazil,5/20/2021,1836394,,,5/21/2021,7609,Goias
Brazil,5/21/2021,1862661,,,5/22/2021,7609,Goias
Brazil,5/22/2021,1880683,,,5/23/2021,7609,Goias
Brazil,5/23/2021,1915592,,,5/24/2021,7609,Goias
Brazil,5/24/2021,1935164,,,5/25/2021,7609,Goias
Brazil,5/25/2021,1939700,,,5/26/2021,7609,Goias
Brazil,5/26/2021,1986767,,,5/27/2021,7609,Goias
Brazil,5/27/2021,2015612,,,5/28/2021,7609,Goias
Brazil,5/28/2021,2017113,,,5/29/2021,7609,Goias
Brazil,5/29/2021,2029188,,,5/30/2021,7609,Goias
Brazil,5/30/2021,2031386,,,5/31/2021,7609,Goias
Brazil,5/31/2021,2054136,,,6/1/2021,7609,Goias
Brazil,5/14/2021,1516675,,,5/15/2021,7610,Maranhao
Brazil,5/15/2021,1535150,,,5/16/2021,7610,Maranhao
Brazil,5/16/2021,1539735,,,5/17/2021,7610,Maranhao
Brazil,5/17/2021,1544288,,,5/18/2021,7610,Maranhao
Brazil,5/18/2021,1564129,,,5/19/2021,7610,Maranhao
Brazil,5/19/2021,1581328,,,5/20/2021,7610,Maranhao
Brazil,5/20/2021,1603494,,,5/21/2021,7610,Maranhao
Brazil,5/21/2021,1620331,,,5/22/2021,7610,Maranhao
Brazil,5/22/2021,1637481,,,5/23/2021,7610,Maranhao
Brazil,5/23/2021,1641028,,,5/24/2021,7610,Maranhao
Brazil,5/24/2021,1649607,,,5/25/2021,7610,Maranhao
Brazil,5/25/2021,1668230,,,5/26/2021,7610,Maranhao
Brazil,5/26/2021,1682598,,,5/27/2021,7610,Maranhao
Brazil,5/27/2021,1697493,,,5/28/2021,7610,Maranhao
Brazil,5/28/2021,1716209,,,5/29/2021,7610,Maranhao
Brazil,5/29/2021,1718748,,,5/30/2021,7610,Maranhao
Brazil,5/30/2021,1720251,,,5/31/2021,7610,Maranhao
Brazil,5/31/2021,1735787,,,6/1/2021,7610,Maranhao
Brazil,5/14/2021,732799,,,5/15/2021,7611,Mato Grosso
Brazil,5/15/2021,746911,,,5/16/2021,7611,Mato Grosso
Brazil,5/16/2021,749258,,,5/17/2021,7611,Mato Grosso
Brazil,5/17/2021,761768,,,5/18/2021,7611,Mato Grosso
Brazil,5/18/2021,772656,,,5/19/2021,7611,Mato Grosso
Brazil,5/19/2021,789920,,,5/20/2021,7611,Mato Grosso
Brazil,5/20/2021,803718,,,5/21/2021,7611,Mato Grosso
Brazil,5/21/2021,804743,,,5/22/2021,7611,Mato Grosso
Brazil,5/22/2021,821892,,,5/23/2021,7611,Mato Grosso
Brazil,5/23/2021,824885,,,5/24/2021,7611,Mato Grosso
Brazil,5/24/2021,833354,,,5/25/2021,7611,Mato Grosso
Brazil,5/25/2021,847858,,,5/26/2021,7611,Mato Grosso
Brazil,5/26/2021,858833,,,5/27/2021,7611,Mato Grosso
Brazil,5/27/2021,867868,,,5/28/2021,7611,Mato Grosso
Brazil,5/28/2021,881535,,,5/29/2021,7611,Mato Grosso
Brazil,5/29/2021,885025,,,5/30/2021,7611,Mato Grosso
Brazil,5/30/2021,885502,,,5/31/2021,7611,Mato Grosso
Brazil,5/31/2021,894306,,,6/1/2021,7611,Mato Grosso
Brazil,5/14/2021,901182,,,5/15/2021,7612,Mato Grosso do Sul
Brazil,5/15/2021,919406,,,5/16/2021,7612,Mato Grosso do Sul
Brazil,5/16/2021,919406,,,5/17/2021,7612,Mato Grosso do Sul
Brazil,5/17/2021,947269,,,5/18/2021,7612,Mato Grosso do Sul
Brazil,5/18/2021,970472,,,5/19/2021,7612,Mato Grosso do Sul
Brazil,5/19/2021,1000600,,,5/20/2021,7612,Mato Grosso do Sul
Brazil,5/20/2021,1024239,,,5/21/2021,7612,Mato Grosso do Sul
Brazil,5/21/2021,1040814,,,5/22/2021,7612,Mato Grosso do Sul
Brazil,5/22/2021,1048826,,,5/23/2021,7612,Mato Grosso do Sul
Brazil,5/23/2021,1050406,,,5/24/2021,7612,Mato Grosso do Sul
Brazil,5/24/2021,1057464,,,5/25/2021,7612,Mato Grosso do Sul
Brazil,5/25/2021,1088050,,,5/26/2021,7612,Mato Grosso do Sul
Brazil,5/26/2021,1098255,,,5/27/2021,7612,Mato Grosso do Sul
Brazil,5/27/2021,1116986,,,5/28/2021,7612,Mato Grosso do Sul
Brazil,5/28/2021,1013341,,,5/29/2021,7612,Mato Grosso do Sul
Brazil,5/29/2021,1024896,,,5/30/2021,7612,Mato Grosso do Sul
Brazil,5/30/2021,1031211,,,5/31/2021,7612,Mato Grosso do Sul
Brazil,5/31/2021,1048147,,,6/1/2021,7612,Mato Grosso do Sul
Brazil,5/14/2021,5979895,,,5/15/2021,7613,Minas Gerais
Brazil,5/15/2021,5979895,,,5/16/2021,7613,Minas Gerais
Brazil,5/16/2021,5979895,,,5/17/2021,7613,Minas Gerais
Brazil,5/17/2021,6145279,,,5/18/2021,7613,Minas Gerais
Brazil,5/18/2021,6285756,,,5/19/2021,7613,Minas Gerais
Brazil,5/19/2021,6372550,,,5/20/2021,7613,Minas Gerais
Brazil,5/20/2021,6522734,,,5/21/2021,7613,Minas Gerais
Brazil,5/21/2021,6606587,,,5/22/2021,7613,Minas Gerais
Brazil,5/22/2021,6606587,,,5/23/2021,7613,Minas Gerais
Brazil,5/23/2021,6606587,,,5/24/2021,7613,Minas Gerais
Brazil,5/24/2021,6739567,,,5/25/2021,7613,Minas Gerais
Brazil,5/25/2021,6882824,,,5/26/2021,7613,Minas Gerais
Brazil,5/26/2021,6945983,,,5/27/2021,7613,Minas Gerais
Brazil,5/27/2021,7029626,,,5/28/2021,7613,Minas Gerais
Brazil,5/28/2021,6391179,,,5/29/2021,7613,Minas Gerais
Brazil,5/29/2021,6411121,,,5/30/2021,7613,Minas Gerais
Brazil,5/30/2021,6415085,,,5/31/2021,7613,Minas Gerais
Brazil,5/31/2021,6495370,,,6/1/2021,7613,Minas Gerais
Brazil,5/14/2021,1922910,,,5/15/2021,7614,Para
Brazil,5/15/2021,1927235,,,5/16/2021,7614,Para
Brazil,5/16/2021,1937148,,,5/17/2021,7614,Para
Brazil,5/17/2021,1945838,,,5/18/2021,7614,Para
Brazil,5/18/2021,1957242,,,5/19/2021,7614,Para
Brazil,5/19/2021,1967263,,,5/20/2021,7614,Para
Brazil,5/20/2021,1983624,,,5/21/2021,7614,Para
Brazil,5/21/2021,2001499,,,5/22/2021,7614,Para
Brazil,5/22/2021,2012164,,,5/23/2021,7614,Para
Brazil,5/23/2021,2022700,,,5/24/2021,7614,Para
Brazil,5/24/2021,2033008,,,5/25/2021,7614,Para
Brazil,5/25/2021,2041401,,,5/26/2021,7614,Para
Brazil,5/26/2021,2047779,,,5/27/2021,7614,Para
Brazil,5/27/2021,2054830,,,5/28/2021,7614,Para
Brazil,5/28/2021,1733766,,,5/29/2021,7614,Para
Brazil,5/29/2021,1737445,,,5/30/2021,7614,Para
Brazil,5/30/2021,1740024,,,5/31/2021,7614,Para
Brazil,5/31/2021,1757792,,,6/1/2021,7614,Para
Brazil,5/14/2021,1141980,,,5/15/2021,7615,Paraiba
Brazil,5/15/2021,1150042,,,5/16/2021,7615,Paraiba
Brazil,5/16/2021,1151614,,,5/17/2021,7615,Paraiba
Brazil,5/17/2021,1158579,,,5/18/2021,7615,Paraiba
Brazil,5/18/2021,1166479,,,5/19/2021,7615,Paraiba
Brazil,5/19/2021,1177061,,,5/20/2021,7615,Paraiba
Brazil,5/20/2021,1188230,,,5/21/2021,7615,Paraiba
Brazil,5/21/2021,1203052,,,5/22/2021,7615,Paraiba
Brazil,5/22/2021,1210906,,,5/23/2021,7615,Paraiba
Brazil,5/23/2021,1215510,,,5/24/2021,7615,Paraiba
Brazil,5/24/2021,1217644,,,5/25/2021,7615,Paraiba
Brazil,5/25/2021,1237177,,,5/26/2021,7615,Paraiba
Brazil,5/26/2021,1250662,,,5/27/2021,7615,Paraiba
